,Count_update,Count_comment,Count_funder,Count_photo,Amount_goal,Start_month,End_month,Duration,Min_perk,No_min_perk,Max_perk,No_max_perk,Median_perk,No_med_perk,Total_perk,FB_like,FB_talking,Youtube_avg_duration,Youtube_avg_view_count,Youtube_avg_rating,US,newtype,status,lat,lon,recoded_country,Mintotal,Maxtotal,Mediantotal
12,3,7,27,0.0,4500,10,12,45.0,10,1,575,0,59.5,0,6,0,0,175.3333333333,352.6666666667,2.6666666666999999,0,1,3,55.543550000000003,13.954840000000001,3,10,0,0.0
13,3,27,26,0.0,25000,8,9,35.0,27,7,5000,0,150.0,2,11,0,0,0.0,0.0,0.0,1,0,3,37.386051700000003,-122.0838511,0,189,0,300.0
14,8,6,14,11.0,350000,2,3,45.0,1,6,120000,0,600.0,0,9,0,0,1309.4000000000001,10432.950000000001,4.3125128549999996,0,0,3,47.070714000000002,15.439503999999999,4,6,0,0.0
15,0,2,16,0.0,25000,4,4,21.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,3,40.611058900000003,-111.8999353,0,0,0,0.0
16,0,19,15,0.0,30000,10,12,52.0,2,2,2,2,2.0,2,9,0,0,0.0,0.0,0.0,0,0,3,52.091790000000003,5.1145699000000002,5,4,4,4.0
17,3,30,44,0.0,150000,10,11,40.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,1,3,51.511213900000001,-0.1198244,6,0,0,0.0
18,0,5,13,13.0,500000,1,3,61.0,1,1,20000,0,175.0,0,8,94,0,0.0,0.0,0.0,0,0,3,0.0,0.0,7,1,0,0.0
19,3,6,8,4.0,30000,11,1,46.0,1,0,225,2,17.5,0,14,496,128,96.333333333300004,173.6666666667,5.0,1,0,3,37.774929499999999,-122.4194155,0,0,450,0.0
20,10,28,27,10.0,70000,9,12,91.0,5,3,10000,0,175.0,0,10,2394,1,106.59999999999999,139.40000000000001,3.0,1,0,3,0.0,0.0,0,15,0,0.0
21,0,4,9,3.0,12000,5,6,30.0,5,0,500,0,65.0,0,6,0,0,0.0,0.0,0.0,0,0,3,47.497911999999999,19.040234999999999,1,0,0,0.0
22,2,6,3,2.0,3000,1,3,67.0,5,1,1000,0,137.5,0,4,0,0,102.0,753.0,5.0,0,0,3,48.1458923,17.107137300000002,8,5,0,0.0
23,0,3,8,0.0,50000,10,12,55.0,10,0,1000,0,75.0,0,6,20,0,0.0,0.0,0.0,1,0,3,0.0,0.0,0,0,0,0.0
24,2,3,7,0.0,75000,4,5,45.0,5,0,1000,0,150.0,0,5,0,0,0.0,0.0,0.0,1,0,3,30.421309000000001,-87.216914900000006,0,0,0,0.0
25,5,4,30,4.0,3000,4,5,30.0,2,1,1500,0,50.0,9,11,0,0,0.0,0.0,0.0,0,0,3,55.676096800000003,12.568337100000001,9,2,0,450.0
26,0,11,16,0.0,5000,10,11,28.0,10,2,1000,0,100.0,2,5,0,0,0.0,0.0,0.0,0,0,3,49.899754100000003,-97.137493699999993,2,20,0,200.0
27,0,6,13,3.0,25000,8,10,45.0,15,0,399,0,69.5,0,10,0,0,565.39999999999998,1688548.3,4.29298058,1,0,3,38.907230900000002,-77.036464100000003,0,0,0,0.0
28,0,3,18,0.0,27000,11,12,28.0,1,3,1500,0,23.0,0,11,4,0,191.0,10.0,0.0,1,1,3,41.007222200000001,-91.9658333,0,3,0,0.0
29,0,8,24,3.0,25000,11,1,60.0,25,2,2500,0,67.5,0,8,232,8,0.0,0.0,0.0,1,0,3,40.7143528,-74.005973100000006,0,50,0,0.0
30,5,7,28,5.0,1000,9,10,30.0,1,12,100,8,40.0,0,5,0,0,0.0,0.0,0.0,1,0,1,34.052234200000001,-118.24368490000001,0,12,800,0.0
31,1,11,64,0.0,560,2,2,7.0,4,19,20,43,12.0,0,2,0,0,0.0,0.0,0.0,1,1,1,38.907230900000002,-77.036464100000003,0,76,860,0.0
32,1,0,31,0.0,100000,9,10,30.0,30,23,170,1,65.0,4,5,0,0,0.0,0.0,0.0,1,0,3,35.612661000000003,-77.366353799999999,0,690,170,260.0
33,1,1,10,2.0,50000,7,8,30.0,7,1,9799,0,2249.0,0,12,0,0,0.0,0.0,0.0,1,0,3,39.4195499,-76.7802528,0,7,0,0.0
34,14,10,16,21.0,20000,4,5,56.0,5,3,1000,0,100.0,1,7,48,2,0.0,0.0,0.0,1,0,3,43.618710200000002,-116.2146068,0,15,0,100.0
35,13,26,32,3.0,1000,4,5,30.0,5,2,10000,0,175.0,0,10,44,0,0.0,0.0,0.0,1,0,1,0.0,0.0,0,10,0,0.0
36,10,14,10,6.0,25000,8,9,45.0,5,0,500,1,40.0,0,6,31,0,0.0,0.0,0.0,1,0,3,29.424121899999999,-98.493628200000003,0,0,500,0.0
37,5,5,5,10.0,50000,12,2,45.0,10,1,10000,0,250.0,0,11,0,0,144.6666666667,3220865.5,1.6589334,1,0,3,0.0,0.0,0,10,0,0.0
38,0,12,22,0.0,850,1,3,65.0,10,2,45,10,35.0,8,3,0,0,0.0,0.0,0.0,0,0,1,0.0,0.0,6,20,450,280.0
39,3,9,33,0.0,10000,7,8,41.0,1,2,5000,0,75.0,0,11,0,0,0.0,0.0,0.0,0,0,3,45.4215296,-75.697193100000007,2,2,0,0.0
40,8,9,24,6.0,10000,5,6,30.0,5,10,1000,0,75.0,2,9,359,32,0.0,0.0,0.0,1,0,3,39.961175500000003,-82.998794200000006,0,50,0,150.0
41,0,23,22,12.0,50000,9,11,60.0,5,5,310,0,89.0,8,7,0,0,0.0,0.0,0.0,1,0,3,39.745833300000001,-75.546666700000003,0,25,0,712.0
42,0,4,29,0.0,10000,8,10,45.0,10,7,5000,0,125.0,3,7,0,0,0.0,0.0,0.0,1,0,3,33.748995399999998,-84.387982399999999,0,70,0,375.0
43,0,1,7,0.0,10000,7,8,30.0,25,0,500,1,100.0,1,5,0,0,0.0,0.0,0.0,1,0,3,40.518715399999998,-74.412095300000004,0,0,500,100.0
44,0,6,5,1.0,120000,9,11,45.0,5,0,1000,1,50.0,2,7,0,0,0.0,0.0,0.0,0,1,3,-37.814107,144.96328,10,0,1000,100.0
45,6,10,3,0.0,90000,11,12,33.0,2,1,2,1,2.0,1,1,0,0,0.0,0.0,0.0,0,1,3,50.154353999999998,8.5279699999999998,11,2,2,2.0
46,26,33,25,9.0,30000,9,10,57.0,1,6,3999,0,71.5,0,8,578,0,0.0,0.0,0.0,0,0,3,3.1390030000000002,101.68685499999999,12,6,0,0.0
47,8,24,21,45.0,200000,6,8,40.0,10,0,55,1,55.0,1,4,69,0,0.0,0.0,0.0,1,1,3,32.715329199999999,-117.1572551,0,0,55,55.0
48,0,17,39,10.0,5500,6,7,30.0,5,4,1000,0,62.5,0,4,292,0,163.0,599.33333333330006,3.3333333332999997,1,0,3,40.110587500000001,-88.207269699999998,0,20,0,0.0
49,0,11,22,7.0,1000,12,1,14.0,5,2,10000,0,75.0,0,10,0,0,76.0,3855.0,3.9411763999999994,0,0,1,49.261226000000001,-123.1139268,2,10,0,0.0
50,1,3,26,20.0,17000,2,3,44.0,1,1,5000,0,122.5,0,12,5982,227,210.0,261.5,5.0,1,0,3,32.715329199999999,-117.1572551,0,1,0,0.0
51,2,12,17,2.0,10000,7,8,35.0,5,6,1599,0,55.0,0,11,0,0,91.799999999999997,516.60000000000002,5.0,0,0,3,49.261226000000001,-123.1139268,2,30,0,0.0
52,0,11,22,0.0,5000,10,11,30.0,1,0,650,1,30.0,0,8,0,0,0.0,0.0,0.0,1,1,3,31.997345599999999,-102.0779146,0,0,650,0.0
53,6,21,32,0.0,20400,8,11,107.0,2,3,2,3,2.0,3,10,473,23,165.1111111111,167.55555555559999,2.2222222222000001,0,0,3,41.385063899999999,2.1734035,13,6,6,6.0
54,2,13,18,1.0,75000,5,6,30.0,1,0,25,8,1.0,0,4,0,0,0.0,0.0,0.0,1,1,3,37.8715926,-122.272747,0,0,200,0.0
55,3,7,14,2.0,76000,6,7,42.0,10,3,7500,0,200.0,0,9,0,0,0.0,0.0,0.0,1,0,3,36.778261000000001,-119.4179324,0,30,0,0.0
56,5,10,5,1.0,30000,2,4,55.0,10,0,4000,0,350.0,0,8,0,0,0.0,0.0,0.0,1,0,3,28.538335499999999,-81.379236500000005,0,0,0,0.0
57,0,0,9,0.0,5500,5,6,21.0,10,1,1000,1,75.0,1,7,0,0,0.0,0.0,0.0,1,1,3,37.229573299999998,-80.413939299999996,0,10,1000,75.0
58,7,24,24,0.0,2500,7,10,86.0,25,1,50,4,37.5,0,2,0,0,0.0,0.0,0.0,1,0,2,35.913199599999999,-79.055844500000006,0,25,200,0.0
59,0,9,21,0.0,500000,5,6,41.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,3,0.0,0.0,14,0,0,0.0
60,0,3,10,0.0,2000,8,9,47.0,1,1,500,2,60.0,0,4,0,0,0.0,0.0,0.0,1,0,2,45.5228939,-122.98982700000001,0,1,1000,0.0
61,19,3,16,9.0,10000,6,7,47.0,1,0,750,1,35.0,1,7,0,0,198.5,614261.0,4.1723828000000003,1,0,3,33.748995399999998,-84.387982399999999,0,0,750,35.0
62,2,11,21,2.0,15000,6,7,30.0,5,1,10000,0,97.5,0,16,0,0,147.0,328.0,5.0,1,0,3,25.7889689,-80.226439299999996,0,5,0,0.0
63,0,34,30,1.0,2000,10,11,15.0,10,2,100,2,25.0,1,9,0,0,216.0,530.5,5.0,1,0,2,0.0,0.0,0,20,200,25.0
64,1,5,32,0.0,100000,10,12,60.0,10,0,249,0,29.0,31,3,0,0,0.0,0.0,0.0,1,0,3,0.0,0.0,0,0,0,899.0
65,1,4,13,8.0,15000,1,3,40.0,20,3,2750,0,100.0,2,5,0,0,0.0,0.0,0.0,1,0,3,0.0,0.0,0,60,0,200.0
66,3,3,7,0.0,5000,8,9,53.0,5,0,5000,0,75.0,0,8,0,0,0.0,0.0,0.0,1,0,3,29.760192700000001,-95.369389600000005,0,0,0,0.0
67,1,12,4,12.0,147000,10,11,60.0,5,1,2999,0,62.5,0,8,0,0,554.58333333330006,4368.5,1.6461478249999999,1,1,3,40.760779300000003,-111.89104740000001,0,5,0,0.0
68,0,6,21,7.0,75000,10,12,60.0,25,1,10000,0,100.0,8,5,0,0,1351.0714285714,300035.14285714302,4.2337924714000001,0,0,3,43.653225999999997,-79.383184299999996,2,25,0,800.0
69,0,3,13,0.0,4500,11,12,14.0,20,2,700,1,160.0,0,6,0,0,0.0,0.0,0.0,0,1,2,-19.919067699999999,-43.938574699999997,15,40,700,0.0
70,0,13,21,0.0,3500,4,6,60.0,15,7,1000,0,100.0,4,3,0,0,0.0,0.0,0.0,1,0,3,42.358430800000001,-71.059773199999995,0,105,0,400.0
71,16,33,31,0.0,20000,9,1,135.0,5,2,5000,0,100.0,4,9,0,0,0.0,0.0,0.0,1,0,3,47.606209499999999,-122.3320708,0,10,0,400.0
72,1,5,23,0.0,55000,12,1,36.0,5,2,999,0,49.0,2,7,0,0,0.0,0.0,0.0,0,1,3,48.404298099999998,9.9793489999999991,11,10,0,98.0
73,0,7,12,5.0,550000,6,8,56.0,10,0,5000,0,120.0,8,9,44,0,0.0,0.0,0.0,0,1,3,46.803282600000003,-71.242795999999998,2,0,0,960.0
74,0,6,9,16.0,294000,9,11,39.0,10,1,9950,0,182.0,0,12,0,0,62.5,1490.25,5.0,1,1,3,34.052234200000001,-118.24368490000001,0,10,0,0.0
75,12,22,21,4.0,12000,6,7,35.0,1,1,1000,0,50.0,3,7,4396,1,111.3333333333,205.3333333333,1.3333333332999999,1,0,3,33.494170400000002,-111.9260519,0,1,0,150.0
76,2,10,22,3.0,1800,4,5,30.0,2,1,500,0,50.0,2,7,0,0,0.0,0.0,0.0,1,0,2,40.7143528,-74.005973100000006,0,2,0,100.0
77,9,12,32,0.0,23000,5,7,60.0,5,5,1000,0,75.0,0,8,0,0,44.142857142899999,164.42857142860001,2.5714285713999998,1,0,3,44.475882499999997,-73.212072000000006,0,25,0,0.0
78,5,10,19,4.0,1000,12,2,75.0,2,0,2,0,2.0,0,6,0,0,0.0,0.0,0.0,0,0,1,0.0,0.0,6,0,0,0.0
79,2,5,12,3.0,150000,3,4,28.0,25,2,10000,0,1000.0,0,7,0,0,0.0,0.0,0.0,1,0,3,38.627002500000003,-90.199404200000004,0,50,0,0.0
80,0,5,8,1.0,500000,11,12,45.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,3,0.0,0.0,0,0,0,0.0
81,1,14,9,8.0,150000,12,1,50.0,10,0,12000,0,299.0,1,11,0,0,536.0,46293.099999999999,3.9522304699999999,0,0,3,49.261226000000001,-123.1139268,2,0,0,299.0
82,8,4,13,6.0,171000,2,4,45.0,5,1,2200,0,170.0,0,8,0,0,0.0,0.0,0.0,1,1,3,37.432334099999999,-121.8995741,0,5,0,0.0
83,4,28,14,10.0,50000,10,12,60.0,1,0,10000,0,75.0,3,9,0,0,0.0,0.0,0.0,1,0,3,47.606209499999999,-122.3320708,0,0,0,225.0
84,0,3,4,0.0,100000,2,4,45.0,10,0,2000,0,75.0,1,11,54,0,0.0,0.0,0.0,1,0,3,38.544906500000003,-121.7405167,0,0,0,75.0
85,3,7,10,2.0,157000,5,7,60.0,5,3,1000,0,313.0,0,11,0,0,89.307692307700009,1047.7692307692,0.82642995379999995,1,0,3,39.158168000000003,-75.524368199999998,0,15,0,0.0
86,2,13,19,5.0,15000,9,10,30.0,49,7,1500,0,103.5,0,8,786,72,120.75,565.5,3.75,0,0,3,25.091075,121.55983449999999,16,343,0,0.0
87,3,25,21,13.0,10000,9,10,45.0,5,4,500,0,50.0,0,7,0,0,97.0,107.6666666667,0.0,1,0,3,32.715329199999999,-117.1572551,0,20,0,0.0
88,7,8,140,4.0,500,4,4,21.0,1,48,30,5,15.0,4,3,0,0,0.0,0.0,0.0,1,0,1,37.774929499999999,-122.4194155,0,48,150,60.0
89,0,2,15,0.0,25000,11,11,20.0,10,0,210,1,47.5,0,6,0,0,0.0,0.0,0.0,1,1,3,40.7143528,-74.005973100000006,0,0,210,0.0
90,1,12,5,18.0,300000,6,8,60.0,299,4,1400,0,850.0,0,3,15,0,0.0,0.0,0.0,0,0,3,51.511213900000001,-0.1198244,6,1196,0,0.0
91,2,24,64,0.0,45000,3,5,50.0,20,46,105,0,35.0,0,6,0,0,457.44999999999999,1267774.8500000001,3.54646624,0,1,3,32.066158000000001,34.777819000000001,17,920,0,0.0
92,1,15,14,14.0,10000,5,6,44.0,10,0,3000,0,100.0,7,9,0,0,0.0,0.0,0.0,1,0,3,41.878113599999999,-87.629798199999996,0,0,0,700.0
93,1,17,24,15.0,100000,3,5,32.0,25,4,2500,0,250.0,0,13,0,0,0.0,0.0,0.0,1,0,3,42.443961399999999,-76.501880700000001,0,100,0,0.0
94,0,4,7,11.0,36000,6,8,40.0,3,0,2000,0,100.0,0,7,0,0,0.0,0.0,0.0,1,0,3,34.052234200000001,-118.24368490000001,0,0,0,0.0
95,1,3,19,6.0,45000,1,3,55.0,5,2,1500,0,125.0,4,11,0,0,205.0,8.0,0.0,1,0,3,32.715329199999999,-117.1572551,0,10,0,500.0
96,0,2,8,0.0,325000,7,8,47.0,5,3,10000,0,300.0,0,8,0,0,0.0,0.0,0.0,1,0,3,30.267153,-97.743060799999995,0,15,0,0.0
97,0,15,11,5.0,20000,6,7,45.0,1,1,1650,0,185.0,0,8,0,0,0.0,0.0,0.0,1,0,3,33.888625900000001,-117.8131125,0,1,0,0.0
98,3,7,22,0.0,28000,6,8,48.0,1,5,3500,0,150.0,2,9,0,0,0.0,0.0,0.0,1,0,3,37.386051700000003,-122.0838511,0,5,0,300.0
99,3,3,6,2.0,12000,10,11,30.0,10,0,1000,0,60.0,0,9,0,0,0.0,0.0,0.0,0,0,3,45.4215296,-75.697193100000007,2,0,0,0.0
100,9,34,27,3.0,2500,8,9,30.0,1,4,350,1,60.0,0,6,0,0,0.0,0.0,0.0,1,0,3,41.562320900000003,-72.650648799999999,0,4,350,0.0
101,1,3,4,5.0,30000,8,9,30.0,1,0,5999,0,164.0,0,10,0,0,0.0,0.0,0.0,1,1,3,34.073620400000003,-118.4003563,0,0,0,0.0
102,2,4,20,0.0,1120,11,12,26.0,10,11,305,1,250.0,0,5,1023,10,549.36363636359999,123.54545454549999,5.0,0,1,1,51.950000000000003,85.950000000000003,18,110,305,0.0
103,4,35,19,0.0,7200,7,8,21.0,10,10,120,3,99.0,0,3,0,0,0.0,0.0,0.0,1,1,3,40.649999999999999,-73.950000000000003,0,100,360,0.0
104,9,15,22,8.0,50000,5,7,50.0,10,2,2500,0,60.0,0,6,0,0,0.0,0.0,0.0,1,0,3,39.290384799999998,-76.612189299999997,0,20,0,0.0
105,14,62,20,7.0,15000,6,8,43.0,10,0,1500,0,60.0,4,5,0,0,0.0,0.0,0.0,0,0,3,49.261226000000001,-123.1139268,2,0,0,240.0
106,0,6,17,0.0,50000,6,7,30.0,15,1,750,0,100.0,0,6,0,0,194.0,29.0,0.0,1,0,3,41.878113599999999,-87.629798199999996,0,15,0,0.0
107,38,14,61,25.0,45000,6,7,50.0,2,17,2,17,2.0,17,6,0,0,0.0,0.0,0.0,0,0,3,-37.814107,144.96328,10,34,34,34.0
108,0,7,4,2.0,20000,11,12,28.0,10,1,5000,0,100.0,2,5,0,0,0.0,0.0,0.0,0,0,3,0.0,0.0,6,10,0,200.0
109,0,24,11,8.0,160000,10,12,45.0,5,0,15000,0,125.0,0,6,0,0,625.25,49199.150000000001,4.4656318150000001,1,0,3,43.618710200000002,-116.2146068,0,0,0,0.0
110,7,9,8,16.0,136000,9,11,60.0,1,0,10000,0,100.0,0,9,72,2,2681.0,163.0,5.0,1,0,3,30.267153,-97.743060799999995,0,0,0,0.0
111,0,24,35,7.0,25000,6,7,30.0,2,4,1000,0,50.0,2,7,0,0,132.69999999999999,135.69999999999999,2.0,0,0,3,43.653225999999997,-79.383184299999996,2,8,0,100.0
112,2,9,29,3.0,45000,9,11,45.0,1,3,5000,0,100.0,2,11,277,6,0.0,0.0,0.0,1,0,3,33.748995399999998,-84.387982399999999,0,3,0,200.0
113,0,1,3,0.0,2500,4,6,60.0,50,0,500,2,150.0,1,3,0,0,0.0,0.0,0.0,0,1,3,46.8572621,9.5267304999999993,7,0,1000,150.0
114,0,9,7,0.0,150000,9,10,44.0,5,1,5000,0,349.0,0,10,0,0,114.0,670.5,1.5,1,0,3,37.485215199999999,-122.2363548,0,5,0,0.0
115,15,24,30,14.0,5000,3,7,120.0,10,9,1000,0,150.0,0,6,0,0,0.0,0.0,0.0,0,0,3,51.511213900000001,-0.1198244,6,90,0,0.0
116,0,8,15,0.0,50000,2,5,107.0,1,0,500,1,30.0,0,6,0,0,0.0,0.0,0.0,1,0,3,37.339385700000001,-121.89495549999999,0,0,500,0.0
117,0,14,11,0.0,30000,6,8,49.0,5,1,995,0,160.0,0,9,16,0,368.42105263160005,126744.10526315801,4.4625795894999998,1,1,3,38.627002500000003,-90.199404200000004,0,5,0,0.0
118,26,16,22,19.0,5000,8,9,30.0,1,0,2000,0,100.0,0,10,0,0,202.80000000000001,870296.26666666707,2.9189534667000001,1,0,3,40.524671099999999,-111.86382260000001,0,0,0,0.0
119,1,47,30,0.0,10000,12,2,60.0,1,2,5000,0,90.0,0,12,0,0,0.0,0.0,0.0,1,0,3,0.0,0.0,0,2,0,0.0
120,1,0,9,0.0,100000,11,12,24.0,0,0,0,0,0.0,0,0,532,5,0.0,0.0,0.0,0,0,3,0.0,0.0,14,0,0,0.0
121,0,9,9,1.0,10000,11,1,60.0,1,0,1200,0,120.0,0,7,0,0,21.350000000000001,30.0,0.25,1,0,3,37.774929499999999,-122.4194155,0,0,0,0.0
122,1,2,21,2.0,45000,10,11,31.0,2,0,2000,0,137.5,0,12,0,0,0.0,0.0,0.0,1,0,3,40.7143528,-74.005973100000006,0,0,0,0.0
123,1,9,15,3.0,80000,8,9,39.0,25,1,10000,0,65.0,3,7,0,0,0.0,0.0,0.0,0,0,3,28.635307999999998,77.224959999999996,19,25,0,195.0
124,9,15,15,0.0,92000,10,11,59.0,10,0,10000,0,300.0,0,9,0,0,0.0,0.0,0.0,1,0,3,28.538335499999999,-81.379236500000005,0,0,0,0.0
125,0,11,6,0.0,6500,9,11,60.0,2,1,2,1,2.0,1,8,0,0,0.0,0.0,0.0,0,0,3,49.452030000000001,11.076750000000001,11,2,2,2.0
126,17,6,11,17.0,4500,4,5,44.0,15,2,1000,0,144.0,4,5,0,0,0.0,0.0,0.0,0,0,3,51.511213900000001,-0.1198244,6,30,0,576.0
127,3,7,3,4.0,450000,5,7,63.0,5,0,10000,0,300.0,0,8,8012,8,0.0,0.0,0.0,0,0,3,-2.2038160000000002,-79.897452999999999,20,0,0,0.0
128,0,7,5,3.0,20000,5,7,60.0,25,4,150,0,40.0,0,3,0,0,0.0,0.0,0.0,1,1,3,32.715329199999999,-117.1572551,0,100,0,0.0
129,2,8,23,2.0,1000,2,3,31.0,1,3,80,2,42.5,0,8,191,4,204.0,3.0,0.0,1,1,1,37.774929499999999,-122.4194155,0,3,160,0.0
130,30,11,27,17.0,40000,3,4,30.0,10,1,10000,0,100.0,2,9,0,0,0.0,0.0,0.0,1,0,3,41.878113599999999,-87.629798199999996,0,10,0,200.0
131,0,6,25,12.0,5000,4,5,40.0,50,2,500,0,100.0,2,3,80,0,0.0,0.0,0.0,1,0,3,40.7143528,-74.005973100000006,0,100,0,200.0
132,0,6,14,0.0,50000,5,6,60.0,10,2,5000,0,100.0,3,9,0,0,0.0,0.0,0.0,1,0,3,40.760779300000003,-111.89104740000001,0,20,0,300.0
133,25,6,23,1.0,20000,7,9,48.0,18,3,110,0,69.0,4,7,0,0,0.0,0.0,0.0,1,0,3,40.7143528,-74.005973100000006,0,54,0,276.0
134,2,19,44,0.0,10000,8,10,45.0,1,8,430,1,75.0,0,6,0,0,588.25,78183.300000000003,3.2491472149999998,1,0,3,27.6648274,-81.515753500000002,0,8,430,0.0
135,0,4,74,0.0,9000,12,1,59.0,1,7,50,5,15.0,0,4,0,0,0.0,0.0,0.0,1,0,3,32.715329199999999,-117.1572551,0,7,250,0.0
136,4,9,18,15.0,5840,7,9,41.0,10,5,10000,0,175.0,0,8,0,0,117.0,702.0,0.0,1,0,3,39.737566999999999,-104.98471790000001,0,50,0,0.0
137,1,21,13,8.0,70000,9,11,60.0,1,0,10000,0,375.0,0,10,0,0,0.0,0.0,0.0,1,0,3,37.090240000000001,-95.712890999999999,0,0,0,0.0
138,7,7,5,6.0,100000,11,12,45.0,18,0,15000,0,486.0,0,10,121,20,132.40000000000001,75.0,0.0,0,0,3,53.544389000000002,-113.4909267,2,0,0,0.0
139,0,8,17,0.0,1000,11,12,14.0,20,4,7200,0,527.0,0,8,0,0,0.0,0.0,0.0,1,0,1,33.748995399999998,-84.387982399999999,0,80,0,0.0
140,2,17,35,2.0,5000,12,1,30.0,10,11,1000,0,60.0,2,7,264,0,155.25,160.75,2.5,0,0,3,-41.286460300000002,174.77623600000001,21,110,0,120.0
141,8,38,49,19.0,25000,11,1,60.0,5,17,5000,0,100.0,4,7,132,1,811.70000000000005,2598312.75,4.2349245150000003,0,0,3,42.986950200000003,-81.243177000000003,2,85,0,400.0
142,7,5,2,4.0,85000,6,8,45.0,5,0,8000,0,650.0,0,12,27,2,0.0,0.0,0.0,1,1,3,39.758947800000001,-84.191606899999996,0,0,0,0.0
143,0,12,56,0.0,16000,3,5,74.0,5,25,1000,0,100.0,0,9,0,0,0.0,0.0,0.0,1,0,3,37.774929499999999,-122.4194155,0,125,0,0.0
144,0,14,37,4.0,6000,5,6,45.0,25,20,5000,0,250.0,1,3,0,0,0.0,0.0,0.0,0,1,3,45.508669900000001,-73.553992500000007,2,500,0,250.0
145,0,12,5,0.0,10000,2,4,60.0,10,1,1000,0,100.0,0,7,0,0,0.0,0.0,0.0,0,0,3,0.0,0.0,14,10,0,0.0
146,0,7,2,0.0,51550,11,1,55.0,75,0,9500,0,475.0,0,5,0,0,0.0,0.0,0.0,1,0,3,37.774929499999999,-122.4194155,0,0,0,0.0
147,1,4,10,1.0,1000,5,5,5.0,1,0,1000,0,62.5,0,6,0,0,0.0,0.0,0.0,1,0,1,37.774929499999999,-122.4194155,0,0,0,0.0
148,4,17,17,5.0,15000,11,1,50.0,5,1,5000,0,100.0,2,9,0,0,0.0,0.0,0.0,0,0,3,44.820555599999999,20.462222199999999,22,5,0,200.0
149,0,17,11,3.0,40000,7,8,33.0,5,1,750,0,25.0,1,10,0,0,0.0,0.0,0.0,1,0,3,31.083510199999999,-97.6597376,0,5,0,25.0
150,0,15,16,13.0,50000,10,12,40.0,79,13,840,0,174.0,0,7,1064,4,0.0,0.0,0.0,1,0,3,40.7143528,-74.005973100000006,0,1027,0,0.0
151,3,3,6,0.0,1000,9,10,26.0,2,1,2,1,2.0,1,12,0,0,0.0,0.0,0.0,0,0,1,52.520006600000002,13.404954,11,2,2,2.0
152,0,11,23,0.0,1000,9,11,60.0,5,0,1000,0,50.0,0,9,5,0,0.0,0.0,0.0,1,0,1,25.7889689,-80.226439299999996,0,0,0,0.0
153,2,4,10,8.0,150538,3,5,60.0,10,1,5000,0,200.0,2,9,0,0,0.0,0.0,0.0,1,0,3,41.984212300000003,-86.108622800000006,0,10,0,400.0
154,0,8,43,14.0,50000,5,6,31.0,1,7,10000,0,75.0,0,8,702,17,0.0,0.0,0.0,1,0,3,36.114646,-115.172816,0,7,0,0.0
155,8,8,18,2.0,10000,11,12,31.0,1,1,224,2,36.0,0,6,0,0,0.0,0.0,0.0,0,0,3,25.091075,121.55983449999999,16,1,448,0.0
156,0,12,22,0.0,57000,10,12,60.0,7,8,16500,0,161.5,0,12,0,0,0.0,0.0,0.0,0,0,3,50.773218200000002,6.0112743000000002,5,56,0,0.0
157,0,4,8,4.0,25000,4,6,60.0,20,0,50,0,50.0,0,3,0,0,0.0,0.0,0.0,1,0,3,39.737566999999999,-104.98471790000001,0,0,0,0.0
158,8,13,6,7.0,100000,4,5,30.0,10,1,1750,0,219.0,0,12,0,0,0.0,0.0,0.0,0,0,3,-37.814107,144.96328,10,10,0,0.0
159,12,42,23,19.0,12358,7,8,42.0,5,10,1000,0,50.0,4,7,0,0,0.0,0.0,0.0,0,0,3,50.937531,6.9602785999999996,11,50,0,200.0
160,10,21,64,1.0,500,11,12,30.0,2,16,24,21,7.5,0,4,0,0,0.0,0.0,0.0,0,0,1,0.0,0.0,23,32,504,0.0
161,0,9,14,0.0,900,12,1,30.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,1,44.052069099999997,-123.08675359999999,0,0,0,0.0
162,0,4,10,0.0,30000,10,11,30.0,2,1,2,1,2.0,1,9,0,0,0.0,0.0,0.0,0,0,3,51.511213900000001,-0.1198244,6,2,2,2.0
163,2,4,14,0.0,200000,11,12,45.0,25,2,8500,0,400.0,0,9,0,0,0.0,0.0,0.0,0,0,3,59.913868800000003,10.7522454,24,50,0,0.0
164,75,7,19,8.0,25000,6,8,60.0,1,0,2500,0,250.0,0,10,328,0,0.0,0.0,0.0,1,0,3,34.426388600000003,-117.3008784,0,0,0,0.0
165,12,12,11,13.0,10000,6,8,50.0,20,2,500,0,115.0,0,4,0,0,0.0,0.0,0.0,0,0,3,-31.953004400000001,115.85746930000001,10,40,0,0.0
166,0,13,21,0.0,70000,11,12,30.0,5,0,10000,0,99.0,2,9,0,0,0.0,0.0,0.0,0,1,3,51.511213900000001,-0.1198244,6,0,0,198.0
167,1,0,3,0.0,350000,11,12,60.0,1,0,1000,1,50.0,0,7,0,0,0.0,0.0,0.0,1,0,3,26.310777399999999,-80.253224900000006,0,0,1000,0.0
